congestion,warningcounts,routeoption,datetime,day,directions
Heavy,0,1,11/08/2012 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/09/2012 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/10/2012 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/11/2012 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/12/2012 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/13/2012 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/14/2012 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/15/2012 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/16/2012 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/17/2012 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/18/2012 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/19/2012 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/20/2012 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/21/2012 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/22/2012 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/23/2012 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/24/2012 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/25/2012 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/26/2012 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/27/2012 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/28/2012 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/29/2012 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,11/30/2012 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/01/2012 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/02/2012 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/03/2012 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/04/2012 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/05/2012 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/06/2012 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/07/2012 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/08/2012 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/09/2012 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/10/2012 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/11/2012 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/12/2012 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/13/2012 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/14/2012 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/15/2012 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/16/2012 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/17/2012 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/18/2012 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/19/2012 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/20/2012 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/21/2012 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/22/2012 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/23/2012 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/24/2012 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/25/2012 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/26/2012 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/27/2012 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/28/2012 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/29/2012 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/30/2012 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,12/31/2012 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/01/2013 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/02/2013 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/03/2013 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/04/2013 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/05/2013 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/06/2013 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/07/2013 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/08/2013 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/09/2013 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/10/2013 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/11/2013 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,01/12/2013 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/13/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/14/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/15/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/16/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/17/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/18/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/19/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/20/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/21/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/22/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/23/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/24/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/25/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/26/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/27/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/28/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/29/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/30/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,1/31/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/01/2013 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/02/2013 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/03/2013 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/04/2013 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/05/2013 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/06/2013 0:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/07/2013 0:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/08/2013 0:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/09/2013 0:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/10/2013 0:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/11/2013 0:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,02/12/2013 0:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,2/13/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,2/14/2013 00:00,Thu,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,2/15/2013 00:00,Fri,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,2/16/2013 00:00,Sat,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,2/17/2013 00:00,Sun,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,2/18/2013 00:00,Mon,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,2/19/2013 00:00,Tue,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
Heavy,0,1,2/20/2013 00:00,Wed,"Depart E Chestnut St toward N Michigan Ave, Turn left onto N Michigan Ave, Turn right onto E Wacker Dr, Keep straight onto W Wacker Dr, Bear left onto N Wacker Dr, Turn right onto W Randolph St, Arrive at W Randolph St"
